"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"September 8, 2016",Arkansas,"Hot Springs National Park (Hot Springs)","300 block of Lacey St",1,4,N/A
"September 5, 2016",Pennsylvania,Reading,"600 block of Moss Street",0,4,N/A
"September 5, 2016",Illinois,Chicago,"2700 block of West Lexington Avenue",2,3,N/A
"September 4, 2016",Virginia,Roanoke,"1020 Orange Ave NE",1,10,N/A
"September 3, 2016",Illinois,Chicago,"100 block of North Seeley Avenue",0,4,N/A
"September 3, 2016","North Carolina",Wilmington,"600 block of North 30th Street",1,3,N/A
"August 30, 2016",Georgia,Atlanta,"400 Merritts Avenue NE",0,4,N/A
"August 30, 2016",Illinois,"Chicago (Englewood)","6800 block of South Ashland",0,4,N/A
"August 29, 2016","New Jersey","Egg Harbor City","907 White Horse Pike",1,5,N/A
"August 29, 2016",California,Temecula,"41450 Cruz Way",5,0,N/A
"August 28, 2016",Texas,Lubbock,"2200 block of 17th St",0,6,N/A
"August 28, 2016","New York",Bronx,"514 E 156th St",0,4,N/A
"August 28, 2016",Missouri,"Saint Louis","S Grand Blvd and Montana St",2,2,N/A
"August 28, 2016",Alabama,Dadeville,"512 E Columbus St",0,5,N/A
"August 27, 2016",Florida,Miami,"1900 block of NW 83rd Terr",2,4,N/A
"August 27, 2016",Alabama,"Bessemer (Brighton)","3810 7th Ave",1,6,N/A
"August 25, 2016","New Jersey",Bridgeton,"Marion Street",0,5,N/A
"August 21, 2016",Connecticut,Bridgeport,"19 Plymouth St",0,13,N/A
"August 21, 2016",Massachusetts,Boston,"Westview and Stratton Street",0,4,N/A
"August 20, 2016",Washington,Tacoma,"900 block of Pacific Avenue",0,5,N/A
"August 20, 2016",Connecticut,Hamden,"903 Dixwell Avenue",0,4,N/A
"August 20, 2016",Alabama,Citronelle,"Jim Platt Road",5,0,N/A
"August 18, 2016",Connecticut,Waterbury,"402 E Main Street",0,4,N/A
"August 17, 2016",California,Oakland,"Mandela Parkway",0,4,N/A
"August 14, 2016",Minnesota,Minneapolis,"1717 Plymouth Avenue North",0,5,N/A
"August 14, 2016",Virginia,Norfolk,"1600 block of Selden Avenue",0,4,N/A
"August 13, 2016",Wisconsin,Milwaukee,"4001 West Fond Du Lac Avenue",2,2,N/A
"August 13, 2016",California,"Los Angeles","6300 block of 11th Avenue",0,4,N/A
"August 13, 2016","New York","Richmond Hill","Jamaica Ave and 105th St",0,4,N/A
"August 13, 2016",Missouri,Joplin,"1800 Connecticut Ave",0,4,N/A
"August 12, 2016",Florida,Jacksonville,"100 block of West 38th Street",1,3,N/A
"August 12, 2016",Texas,Dallas,"10921 Estate Lane",1,3,N/A
"August 11, 2016",Pennsylvania,Philadelphia,"500 block of East Ashmead Street",0,4,N/A
"August 10, 2016",Illinois,Evanston,"Foster Street and Jackson Avenue",0,4,N/A
"August 10, 2016",California,Sacramento,"4000 Green Tree Drive",1,3,N/A
"August 8, 2016","New Mexico",Albuquerque,"341 General Marshall Street NE",2,2,N/A
"August 8, 2016",Florida,Jacksonville,"1214 Labelle St",0,7,N/A
"August 7, 2016",California,"Los Angeles","5925 South Figueroa Street",1,3,N/A
"August 7, 2016",Colorado,Arvada,"5400 block of Sheridan Boulevard",2,2,N/A
"August 7, 2016",Mississippi,Vicksburg,"4460 Clay St",1,3,N/A
"August 7, 2016",Illinois,Chicago,"100 block of South Springfield",0,4,N/A
"August 6, 2016",Pennsylvania,"Reading (Sinking Spring)","51 Winding Brook Drive",5,0,N/A
"August 5, 2016",Michigan,Pontiac,"70 block of Thorpe Street",1,3,N/A
"August 5, 2016",California,Perris,"21600 block of Rider St",2,2,N/A
"August 4, 2016",Tennessee,Memphis,"Ayers Street and Griffith Avenue",0,4,N/A
"August 3, 2016",Georgia,Decatur,"4110 Glenwood Road",1,3,N/A
"August 2, 2016",Florida,"Hollywood (West Park)","5700 block of Hallandale Beach Blvd",0,4,N/A
"August 1, 2016",Indiana,Evansville,"South Bedford Avenue",0,4,N/A
"July 31, 2016",Florida,Miami,"Southwest 203rd Terrace and 115th Avenue",3,1,N/A
"July 31, 2016",Texas,Austin,"208 East Sixth Street",1,4,N/A
"July 30, 2016",Missouri,"Saint Louis","5000 block of Kensington Ave",0,5,N/A
"July 30, 2016",Georgia,"Townsend (Eulonia)","14699 Highway 17",0,5,N/A
"July 30, 2016",Washington,Mukilteo,"10009 Chennault Beach",3,1,N/A
"July 29, 2016",Georgia,Athens,"Trail Creek Street",0,7,N/A
"July 28, 2016","New York",Elmira,"303 College Avenue",0,5,N/A
"July 28, 2016",Maryland,Baltimore,"Greenmount Avenue",0,4,N/A
"July 28, 2016",Illinois,Chicago,"800 block of West 50th Place",2,2,N/A
"July 25, 2016",Florida,"Fort Myers","3580 Evans Ave",2,19,N/A
"July 24, 2016",Ohio,Hamilton,"1555 Main St",1,7,N/A
"July 23, 2016","South Carolina","North Charleston","3630 Ashley Phosphate Road",0,4,N/A
"July 23, 2016","New York",Brooklyn,"Fountain Avenue",0,4,N/A
"July 23, 2016",Ohio,Cincinnati,"3400 block of Beekman Street",2,2,N/A
"July 23, 2016",Texas,Bastrop,"202 Childers Drive",4,1,N/A
"July 22, 2016",Illinois,Kankakee,"300 block of North Wildwood Avenue",0,5,N/A
"July 21, 2016",Illinois,Chicago,"4400 block of South Leamington",0,5,N/A
"July 20, 2016",California,Fresno,"Hedges at Peach and Olive",0,4,N/A
"July 19, 2016",Arkansas,"West Memphis","13th Street and Tyler Avenue",0,4,N/A
"July 17, 2016",Louisiana,"Baton Rouge","9611 Airline Highway",4,3,N/A
"July 17, 2016",Texas,Houston,"6610 Tidwell",1,3,N/A
"July 17, 2016",Michigan,Detroit,"Grand River and McGraw avenue",0,4,N/A
"July 16, 2016",Texas,Dallas,"6300 block of Benavides Drive",0,5,N/A
"July 16, 2016",Ohio,Cleveland,"5000 block of Euclid Avenue",0,5,N/A
"July 16, 2016",California,"San Bernardino","1200 block of West 25th Street",0,4,N/A
"July 16, 2016",California,Bakersfield,"621 Stephens Drive",1,14,N/A
"July 16, 2016",Tennessee,Clarksville,"1348 College Street",0,6,N/A
"July 15, 2016",Washington,Woodland,"4006 NW 417th Street",3,1,N/A
"July 14, 2016",Texas,Crosby,"400 block of Pecan Avenue",3,1,N/A
"July 14, 2016",California,Oakland,"1600 block of 7th Street",0,4,N/A
"July 14, 2016",Ohio,Akron,"900 block of Moeller Avenue",1,3,N/A
"July 13, 2016",Georgia,"Warner Robins","105 Magnolia Avenue",0,5,N/A
"July 13, 2016",Missouri,"Saint Louis","3000 block of Miami St",2,2,N/A
"July 11, 2016",Maryland,Baltimore,"1800 block of W. North Avenue",0,5,N/A
"July 11, 2016",Michigan,"Saint Joseph","811 Port Street",3,2,N/A
"July 11, 2016",Michigan,Jackson,"500 block of Summit Avenue",0,4,N/A
"July 11, 2016","District of Columbia",Washington,"5100 block of Call Pl., SE",0,4,N/A
"July 7, 2016",Tennessee,Bristol,"536 Volunteer Parkway",1,4,N/A
"July 7, 2016",Texas,Dallas,"800 Main Street",5,9,N/A
"July 7, 2016",Louisiana,"Baton Rouge","2136 North Lobdell Avenue",0,4,N/A
"July 5, 2016",California,"Los Angeles","56th Street and Naomi Avenue",0,4,N/A
"July 4, 2016",Pennsylvania,Pittsburgh,"Seventh and Liberty avenues",0,4,N/A
"July 4, 2016",Illinois,"Chicago (Englewood)","5500 block of South Hermitage Avenue",0,4,N/A
"July 4, 2016","New York",Brooklyn,"419 Chauncey Street",0,7,N/A
"July 4, 2016",Ohio,Cleveland,"1400 block of W. 107 Street",0,4,N/A
"July 4, 2016",Texas,Houston,"1300 block of Robin",3,2,N/A
"July 4, 2016",Arizona,Phoenix,"4000 block of West Southern Avenue",2,6,N/A
"July 3, 2016",Louisiana,Monroe,"401 Lea Joyner Memorial Expy",2,3,N/A
"July 3, 2016",Tennessee,Chattanooga,"2300 block of Daisy Street",0,4,N/A
"June 30, 2016",Illinois,Chicago,"9500 block of South Loomis Street",1,4,N/A
"June 29, 2016",Nevada,"Las Vegas","6100 block of West Lake Mead Boulevard",5,0,N/A
"June 28, 2016",California,"Los Angeles (county)","13800 block of South Avalon Boulevard",1,3,N/A
"June 28, 2016",Illinois,Chicago,"1600 block of South Christiana",0,4,N/A
"June 27, 2016",Oregon,Woodburn,"13436 Killiam Loop NE",3,1,N/A
"June 26, 2016",Georgia,Atlanta,"1500 block of Moreland Avenue SE",1,4,N/A
"June 26, 2016",Texas,Houston,"6000 block of Elm Street",1,3,N/A
"June 26, 2016",Texas,"Corpus Christi","Baldwin Blvd  and Lamar",0,4,N/A
"June 26, 2016","South Carolina","Marlboro (county)","Highway 38",0,4,N/A
"June 26, 2016","North Carolina",Charlotte,"2240 Camp Greene St.",0,5,N/A
"June 25, 2016",Texas,"Fort Worth","2466 East Lancaster Avenue",2,5,N/A
"June 25, 2016",Virginia,Norfolk,"700 block of Craig Street",0,4,N/A
"June 25, 2016",Illinois,Chicago,"1400 block of W. 114th Place",0,4,N/A
"June 24, 2016",Kansas,"Kansas City","N. 3rd and Walker",0,4,N/A
"June 24, 2016",Connecticut,Hartford,"Brook and Winter Street",0,5,N/A
"June 24, 2016",Maryland,"District Heights","3100 block of Orleans Ave",3,2,N/A
"June 22, 2016",Washington,Olympia,"500 block of Dutterow Road SE",3,1,N/A
"June 22, 2016",Georgia,"Dekalb (county)","Lancashire Drive and Central Drive",1,4,N/A
"June 22, 2016",Illinois,Chicago,"3100 block of West Warren",0,4,N/A
"June 21, 2016","New Jersey",Willingboro,"Mosshill Lane",0,4,N/A
"June 21, 2016",Kentucky,Louisville,"2802 Rodman Street",2,2,N/A
"June 19, 2016",Virginia,Roanoke,"2328 Melrose Avenue",0,4,N/A
"June 18, 2016",Virginia,Exmore,"Fredrick Douglas Road",1,3,N/A
"June 18, 2016",Georgia,Waycross,"2625 Arnold Ct",2,2,N/A
"June 18, 2016",Illinois,Chicago,"East 79th Street and South Escanaba Avenue",0,4,N/A
"June 14, 2016",Delaware,Wilmington,"South Van Buren and Elm streets",0,4,N/A
"June 14, 2016",California,Oakland,"1301 Franklin Street",1,3,N/A
"June 13, 2016",California,Fresno,"East El Monte Way and Recreation Avenue",0,4,N/A
"June 13, 2016","New York",Brooklyn,"Avenue D and E. 57th",0,5,N/A
"June 13, 2016",Illinois,Chicago,"3200 block of West Congress",0,5,N/A
"June 12, 2016",Florida,Orlando,"1912 S Orange Avenue",50,53,N/A
"June 11, 2016","New Mexico",Roswell,"2300 block of Davis Ave",5,0,N/A
"June 11, 2016",Minnesota,Webster,"4000 block of Elmore Avenue",0,4,N/A
"June 11, 2016",California,Stockton,"Alvarado Avenue",1,3,N/A
"June 11, 2016",California,"Panorama City","8500 block of Cedros Avenue",3,2,N/A
"June 11, 2016","North Carolina",Charlotte,"4000 block of Collegiate Avenue",1,3,N/A
"June 9, 2016",Florida,"Fort Walton Beach","Landview Drive",0,4,N/A
"June 8, 2016","District of Columbia",Washington,"North Capitol Street and New York Avenue NW",0,4,N/A
"June 8, 2016",Massachusetts,Boston,"66 Washington St",1,3,N/A
"June 6, 2016",California,Visalia,"33 60 South Fairway Street",0,4,N/A
"June 5, 2016",Minnesota,Minneapolis,"8th and Humboldt Avenue N.",0,4,N/A
"June 5, 2016",Florida,"Cape Coral","2600 block of Skyline Boulevard S",3,3,N/A
"June 5, 2016",Arizona,Phoenix,"8152 N Black Canyon Hwy",2,4,N/A
"June 5, 2016","New York",Brooklyn,"Mermaid Ave and 16th St.",0,4,N/A
"June 4, 2016",Colorado,Denver,"3600 block of Hudson Street",3,1,N/A
"May 31, 2016",Illinois,Chicago,"3300 block of West Huron Street",0,4,N/A
"May 31, 2016",Indiana,"Fort Wayne","6600 block of Pawawna Drive",0,4,N/A
"May 30, 2016",Maryland,Baltimore,"500 block of East 43rd Street",0,5,N/A
"May 30, 2016",California,Sacramento,"3900 block of 44th",0,5,N/A
"May 29, 2016","New Jersey",Trenton,"600 block of Martin Luther King Jr. Boulevard",0,6,N/A
"May 29, 2016",Indiana,Indianapolis,"300 block of South Meridian Street",0,4,N/A
"May 29, 2016",Nevada,"Las Vegas","200 block of North 3rd Street",0,4,N/A
"May 29, 2016",Texas,Houston,"13210 Memorial Drive",2,6,N/A
"May 23, 2016","New Jersey",Newark,"102 Isabella Avenue",0,5,N/A
"May 22, 2016",Louisiana,"New Orleans","8639 Apple St",0,4,N/A
"May 22, 2016",California,Stockton,"Poplar and Sutter Streets",1,3,N/A
"May 22, 2016",Tennessee,Nashville,"100 block of Rains Avenue",0,4,N/A
"May 21, 2016",Georgia,Jackson,"Levi Barnes Road",1,3,N/A
